Student ID,student_name,gender,grade,school_name,reading_score,math_score
28307,Tara Bates,F,12th,Campbell High School,99,79
28308,Margaret Gregory,F,11th,Campbell High School,94,87
28309,Gina Garcia,F,12th,Campbell High School,95,89
28310,Todd Banks,M,9th,Campbell High School,99,82
28311,Debbie Patterson,F,9th,Campbell High School,95,74
28312,Kyle Hunter,M,9th,Campbell High School,93,73
28313,John Anderson,M,12th,Campbell High School,97,74
28314,Lorraine Johnson,F,9th,Campbell High School,91,72
28315,Michael Price,M,10th,Campbell High School,99,70
28316,Kimberly Blair,F,11th,Campbell High School,90,69
28317,Jackie Hill,F,10th,Campbell High School,91,98
28318,Johnathan Jones,M,9th,Campbell High School,98,98
28319,Judy Cowan,F,9th,Campbell High School,98,95
28320,Jeffrey Taylor,M,10th,Campbell High School,90,73
28321,Zachary Gregory,M,11th,Campbell High School,92,93
28322,Courtney Wilson,F,10th,Campbell High School,96,69
28323,Tanya Gonzales,F,12th,Campbell High School,95,84
28324,Steven Adams,M,9th,Campbell High School,89,82
28325,Richard Edwards,M,12th,Campbell High School,90,73
28326,Matthew Burke,M,9th,Campbell High School,93,86
28327,Thomas Foster,M,11th,Campbell High School,94,97
28328,Kelly Owens,F,12th,Campbell High School,92,73
28329,April Terry,F,12th,Campbell High School,93,89
28330,Frank Smith,M,9th,Campbell High School,90,96
28331,Elizabeth Drake,F,9th,Campbell High School,97,81
28332,Eric Williamson II,M,9th,Campbell High School,97,99
28333,Nathan George,M,9th,Campbell High School,97,92
28334,Laura Le,F,12th,Campbell High School,90,85
28335,Michaela Brown,F,9th,Campbell High School,98,92
28336,David Holmes,M,9th,Campbell High School,90,97
28337,Lawrence Brown,M,11th,Campbell High School,92,74
28338,Kathleen Farrell,F,10th,Campbell High School,99,90
28339,Angela Bailey,F,10th,Campbell High School,97,99
28340,Amanda Moore,F,10th,Campbell High School,96,98
28341,Brenda Edwards,F,12th,Campbell High School,95,76
28342,Dr. Ryan Osborne,M,12th,Campbell High School,93,79
28343,Mike Carey,M,11th,Campbell High School,99,99
28344,Teresa Duran,F,10th,Campbell High School,99,72
28345,Jacob Little,M,9th,Campbell High School,90,94
28346,Briana Warren,F,12th,Campbell High School,97,98
28347,Amanda Jones,F,9th,Campbell High School,92,89
28348,Douglas Taylor,M,11th,Campbell High School,95,95
28349,Gregory Callahan,M,10th,Campbell High School,96,76
28350,Madison Dodson,F,10th,Campbell High School,92,73
28351,Lindsey Cooper,F,10th,Campbell High School,92,89
28352,Heather West,F,9th,Campbell High School,95,81
28353,Brian Ferguson,M,10th,Campbell High School,99,98
28354,Theresa Martin,F,12th,Campbell High School,93,75
28355,Rebecca Munoz,F,11th,Campbell High School,95,95
28356,Jorge Lee,M,10th,Campbell High School,90,86
28357,Sandra Clayton,F,10th,Campbell High School,98,96
28358,Connie Anderson,F,10th,Campbell High School,92,71
28359,Brandon Leon,M,12th,Campbell High School,91,73
28360,Felicia Reed,F,10th,Campbell High School,95,97
28361,Joseph Shepard,M,11th,Campbell High School,95,80
28362,William Patton,M,10th,Campbell High School,99,92
28363,Patricia Jones,F,9th,Campbell High School,97,92
28364,Thomas Sherman,M,11th,Campbell High School,93,87
28365,Brandy Foster,F,9th,Campbell High School,97,88
28366,Mandy Duncan,F,10th,Campbell High School,94,73
28367,Scott Hall,M,12th,Campbell High School,93,72
28368,Allison Hardy,F,9th,Campbell High School,93,75
28369,Norman Martin,M,12th,Campbell High School,91,94
28370,Brandi Hall,F,12th,Campbell High School,97,71
28371,Danielle Martin,F,10th,Campbell High School,91,96
28372,Mark Martin,M,10th,Campbell High School,91,74
28373,Felicia Baker,F,9th,Campbell High School,97,71
28374,Brooke Wright,F,10th,Campbell High School,90,78
28375,Jennifer Rice,F,11th,Campbell High School,92,71
28376,Jennifer Ryan,F,10th,Campbell High School,93,78
28377,Margaret Golden,F,12th,Campbell High School,91,76
28378,Michelle Rivers,F,11th,Campbell High School,95,99
28379,Patrick Williams,M,11th,Campbell High School,93,70
28380,Erika Berger MD,F,10th,Campbell High School,89,84
28381,Kirk Glover,M,10th,Campbell High School,98,89
28382,Michael Bell,M,9th,Campbell High School,97,85
28383,Emily Lynch,F,11th,Campbell High School,92,95
28384,Michael Diaz,M,10th,Campbell High School,97,96
28385,Christopher Jones,M,11th,Campbell High School,93,92
28386,Whitney Payne,F,10th,Campbell High School,97,97
28387,Joseph Livingston,M,9th,Campbell High School,94,97
28388,Rebecca Everett,F,10th,Campbell High School,97,86
28389,James Sutton,M,12th,Campbell High School,96,83
28390,Benjamin Wood,M,12th,Campbell High School,94,92
28391,Michael Turner,M,12th,Campbell High School,98,75
28392,Stephanie Jefferson,F,12th,Campbell High School,96,78
28393,Alison Fitzgerald,F,11th,Campbell High School,89,92
28394,Rose Bell,F,10th,Campbell High School,90,86
28395,Candice Wells,F,9th,Campbell High School,97,68
28396,Amy Delgado,F,10th,Campbell High School,94,89
28397,Steven Gross,M,12th,Campbell High School,96,77
28398,Mary Berry,F,10th,Campbell High School,91,77
28399,Michele Ramirez,F,9th,Campbell High School,93,72
28400,James Wallace,M,10th,Campbell High School,93,93
28401,Richard Hardy,M,11th,Campbell High School,90,72
28402,Jose Clarke,M,10th,Campbell High School,92,95
28403,Luis Cherry,M,10th,Campbell High School,95,70
28404,Jennifer Barnes,F,12th,Campbell High School,92,76
28405,Brandon Alvarado II,M,9th,Campbell High School,95,69
28406,John Walker,M,9th,Campbell High School,90,72
28407,Anthony Curtis,M,12th,Campbell High School,94,80
28408,Terrence Anderson,M,11th,Campbell High School,91,86
28409,Danielle Young,F,10th,Campbell High School,95,74
28410,Jennifer Webster,F,10th,Campbell High School,89,88
28411,Richard Morris,M,10th,Campbell High School,97,72
28412,Whitney Ponce,F,11th,Campbell High School,93,95
28413,Michael Snow,M,11th,Campbell High School,96,83
28414,Chelsea Sosa,F,12th,Campbell High School,92,88
28415,Mercedes Medina,F,12th,Campbell High School,92,83
28416,Gloria Perez,F,12th,Campbell High School,94,95
28417,Adrian Johnson,M,12th,Campbell High School,99,88
28418,Jacob Clark,M,12th,Campbell High School,90,68
28419,Hannah Berg,F,11th,Campbell High School,94,87
28420,Nathaniel Martin,M,10th,Campbell High School,97,91
28421,Bryan Koch,M,10th,Campbell High School,96,73
28422,Darlene Sanchez,F,12th,Campbell High School,90,86
28423,Aaron Taylor,M,12th,Campbell High School,89,76
28424,Victor Martin,M,11th,Campbell High School,90,83
28425,Christopher Torres,M,9th,Campbell High School,92,92
28426,Bonnie Wilson,F,9th,Campbell High School,95,80
28427,Jonathon Taylor,M,10th,Campbell High School,99,73
28428,Andrea Wade,F,11th,Campbell High School,97,71
28429,Lawrence Jones DDS,M,9th,Campbell High School,91,68
28430,Michael Schaefer,M,9th,Campbell High School,94,90
28431,Greg Mendez,M,10th,Campbell High School,92,91
28432,Paul Collins,M,9th,Campbell High School,89,74
28433,Benjamin Patterson,M,9th,Campbell High School,90,76
28434,Barbara Delacruz,F,10th,Campbell High School,94,90
28435,Keith Bruce,M,9th,Campbell High School,91,71
28436,Eric Burke,M,9th,Campbell High School,90,75
28437,Cole Castillo,M,10th,Campbell High School,97,77
28438,Ashley Dominguez,F,12th,Campbell High School,96,68
28439,Daisy Rodriguez,F,9th,Campbell High School,93,80
28440,Mindy Richmond,F,10th,Campbell High School,96,86
28441,Marc Wilson,M,10th,Campbell High School,96,75
28442,Jessica Gonzalez,F,12th,Campbell High School,93,92
28443,Danny Sloan,M,10th,Campbell High School,90,71
28444,Debra Ponce,F,10th,Campbell High School,91,79
28445,Kimberly Allen,F,10th,Campbell High School,94,85
28446,Michael Torres,M,11th,Campbell High School,99,91
28447,Jacqueline Mitchell,F,9th,Campbell High School,90,88
28448,Jacob Herrera,M,11th,Campbell High School,91,99
28449,Lisa Wright,F,12th,Campbell High School,98,97
28450,Nancy Cherry,F,11th,Campbell High School,97,73
28451,Nicholas Mcgee,M,11th,Campbell High School,95,85
28452,Ashley Waters,F,10th,Campbell High School,98,83
28453,Thomas Sullivan,M,10th,Campbell High School,90,98
28454,Jennifer Garcia,F,10th,Campbell High School,93,79
28455,Billy Harris,M,9th,Campbell High School,89,99
28456,Mary Decker,F,11th,Campbell High School,92,89
28457,Bridget Sanchez,F,10th,Campbell High School,93,80
28458,David Benjamin,M,11th,Campbell High School,95,86
28459,Lauren Frank,F,10th,Campbell High School,99,78
28460,Andre Roth,M,12th,Campbell High School,97,97
28461,Megan White,F,10th,Campbell High School,90,84
28462,Alicia Pope,F,9th,Campbell High School,90,79
28463,Donna Haas,F,12th,Campbell High School,93,70
28464,Heather Wagner,F,12th,Campbell High School,90,80
28465,Karen Fuentes,F,9th,Campbell High School,99,87
28466,Diana King,F,12th,Campbell High School,93,75
28467,Paul Mendoza,M,11th,Campbell High School,98,69
28468,Travis Jenkins,M,10th,Campbell High School,89,90
28469,Justin Jackson,M,9th,Campbell High School,91,87
28470,Taylor Baker,F,12th,Campbell High School,93,99
28471,Robert Dean,M,9th,Campbell High School,89,81
28472,Holly Ayers,F,9th,Campbell High School,90,82
28473,Alexander Richardson,M,11th,Campbell High School,96,75
28474,Keith Mcgee,M,11th,Campbell High School,94,68
28475,Stephanie Hamilton,F,10th,Macdonald High School,99,69
28476,Diana Potter,F,12th,Macdonald High School,96,86
28477,Roberto Cruz,M,10th,Macdonald High School,97,84
28478,James Hunt,M,11th,Macdonald High School,91,74
28479,Tracy Leonard,F,12th,Macdonald High School,98,87
28480,Rebecca Wilson,F,9th,Macdonald High School,91,75
28481,Melissa Villegas,F,10th,Macdonald High School,95,85
28482,Crystal Chen,F,11th,Macdonald High School,89,85
28483,Holly Robinson,F,11th,Macdonald High School,93,71
28484,Alexander Miller,M,12th,Macdonald High School,98,81
28485,Kimberly Hoffman,F,11th,Macdonald High School,91,76
28486,Billy Gallagher,M,9th,Macdonald High School,91,82
28487,Rachel Young MD,F,12th,Macdonald High School,89,87
28488,William Sanchez,M,10th,Macdonald High School,95,82
28489,Taylor Aguilar,F,10th,Macdonald High School,92,89
28490,James Adams,M,11th,Macdonald High School,90,83
28491,Kevin Spencer,M,9th,Macdonald High School,92,85
28492,Adam Smith,M,10th,Macdonald High School,95,75
28493,Jessica Lopez,F,10th,Macdonald High School,93,88
28494,Frank Maxwell,M,10th,Macdonald High School,97,95
28495,Sandra Wang,F,10th,Macdonald High School,94,82
28496,Bradley Ortiz,M,9th,Macdonald High School,89,73
28497,Jason Gonzalez,M,11th,Macdonald High School,96,77
28498,Bianca Brown,F,12th,Macdonald High School,99,72
28499,Jordan Martin,M,10th,Macdonald High School,94,95
28500,Dustin Strong,M,12th,Macdonald High School,95,81
28501,Kim Gomez,F,10th,Macdonald High School,94,81
28502,Dustin Smith,M,11th,Macdonald High School,89,89
28503,Michelle Blake,F,11th,Macdonald High School,99,99
28504,Stephanie Shepherd,F,10th,Macdonald High School,95,77
28505,Rebecca Silva,F,9th,Macdonald High School,98,73
28506,Steven Cooper,M,12th,Macdonald High School,94,72
28507,Samantha Wise,F,10th,Macdonald High School,90,85
28508,Joseph Ramsey,M,10th,Macdonald High School,91,76
28509,Patricia Berry,F,9th,Macdonald High School,90,87
28510,Kevin Davidson,M,9th,Macdonald High School,92,99
28511,Maria Grimes,F,10th,Macdonald High School,91,89
28512,Andrew Patton,M,11th,Macdonald High School,92,94
28513,Terry Munoz,F,11th,Macdonald High School,99,85
28514,Ashley Werner,F,9th,Macdonald High School,97,88
28515,Philip Johnson,M,11th,Macdonald High School,89,95
28516,Deborah Smith,F,12th,Macdonald High School,98,75
28517,Vincent Sanchez,M,11th,Macdonald High School,96,85
28518,Chelsey Myers,F,11th,Macdonald High School,95,93
28519,Gregory Johnson,M,12th,Macdonald High School,98,82
28520,Ryan Dean,M,11th,Macdonald High School,94,99
28521,Dennis Lopez,M,10th,Macdonald High School,98,85
28522,Kelsey Stuart,F,11th,Macdonald High School,94,96
28523,Rebecca Foster,F,10th,Macdonald High School,95,83
28524,John Trujillo,M,10th,Macdonald High School,94,91
28525,Gary Shaffer,M,11th,Macdonald High School,91,71
28526,Tiffany Donaldson,F,12th,Macdonald High School,89,77
28527,Lisa Dawson,F,12th,Macdonald High School,91,84
28528,Craig Parker,M,9th,Macdonald High School,91,97
28529,Michael Carter,M,9th,Macdonald High School,89,71
28530,Adam Webster,M,11th,Macdonald High School,99,87
28531,Elizabeth Hardin,F,12th,Macdonald High School,91,76
28532,Mrs. Shirley Mcintyre,F,12th,Macdonald High School,92,92
28533,James George DVM,M,12th,Macdonald High School,97,94
28534,Allison Fischer,F,9th,Macdonald High School,95,76
28535,Alexandra Shelton,F,9th,Macdonald High School,91,85
28536,Melissa Jackson,F,11th,Macdonald High School,97,93
28537,Anthony Schaefer,M,12th,Macdonald High School,93,83
28538,Gregory Wolf,M,11th,Macdonald High School,94,93
28539,Christopher Martinez,M,11th,Macdonald High School,92,83
28540,Thomas Moreno,M,12th,Macdonald High School,90,68
28541,Jose Hall,M,9th,Macdonald High School,96,97
28542,Shannon Collier,F,10th,Macdonald High School,89,74
28543,Morgan Cook,F,11th,Macdonald High School,98,92
28544,Brandon Luna,M,11th,Macdonald High School,93,92
28545,Lori Green,F,11th,Macdonald High School,94,75
28546,Lisa Garner,F,10th,Macdonald High School,91,88
28547,Susan Wade,F,9th,Macdonald High School,94,79
28548,Jane Singh,F,11th,Macdonald High School,93,98
28549,Suzanne Perkins,F,11th,Macdonald High School,94,84
28550,Adrienne Vincent,F,11th,Macdonald High School,93,90
28551,Maria Jones,F,12th,Macdonald High School,89,78
28552,Katie Briggs,F,11th,Macdonald High School,92,72
28553,Victoria Morris DDS,F,10th,Macdonald High School,95,69
28554,Christopher Smith,M,10th,Macdonald High School,93,71
28555,Wendy Kelley,F,12th,Macdonald High School,97,76
28556,Stephanie Romero,F,10th,Macdonald High School,95,86
28557,Samuel Schwartz,M,11th,Macdonald High School,92,78
28558,Stephanie Fox,F,12th,Macdonald High School,94,91
28559,Michael Caldwell,M,12th,Macdonald High School,94,91
28560,Timothy Hopkins,M,10th,Macdonald High School,96,97
28561,Lori Burgess,F,11th,Macdonald High School,93,88
28562,Monica Rodriguez,F,10th,Macdonald High School,91,98
28563,Cynthia Estes,F,12th,Macdonald High School,99,96
28564,Stacey Richards,F,9th,Macdonald High School,90,75
28565,Sarah Mitchell,F,12th,Macdonald High School,93,83
28566,Brandy Joseph,F,9th,Macdonald High School,91,96
28567,Stephanie Jenkins,F,12th,Macdonald High School,99,71
28568,Anthony Bell,M,11th,Macdonald High School,93,80
28569,Clarence Thornton,M,10th,Macdonald High School,92,82
28570,Devin Patterson,M,10th,Macdonald High School,91,85
28571,William Ferguson,M,9th,Macdonald High School,99,89
28572,Mary Matthews,F,9th,Macdonald High School,91,82
28573,Reginald Allen,M,11th,Macdonald High School,99,93
28574,Jessica Owen,F,9th,Macdonald High School,98,76
28575,George Cooper,M,11th,Macdonald High School,95,97
28576,William Shepherd,M,9th,Macdonald High School,99,72
28577,Michael Fitzgerald,M,11th,Macdonald High School,93,99
28578,Mr. Clifford Yoder,M,11th,Macdonald High School,97,82
28579,Jason Hayes,M,11th,Macdonald High School,96,94
28580,Shelby Jones,F,12th,Macdonald High School,91,95
28581,Barry Pearson,M,12th,Macdonald High School,90,99
28582,Eric Davidson,M,11th,Macdonald High School,95,80
28583,Dennis Young,M,11th,Macdonald High School,90,84
28584,Casey Levy,F,9th,Macdonald High School,92,78
28585,Danielle Perez,F,12th,Macdonald High School,89,71
28586,Shelby Edwards,F,11th,Macdonald High School,93,72
28587,James Vincent,M,11th,Macdonald High School,96,93
28588,John Williams,M,11th,Macdonald High School,97,92
28589,Alexandra Mason,F,10th,Macdonald High School,89,87
28590,Gregory Patterson,M,11th,Macdonald High School,91,87
28591,Johnny Floyd,M,10th,Macdonald High School,89,94
28592,Aaron Keller,M,9th,Macdonald High School,96,92
28593,Jason Hansen,M,12th,Macdonald High School,95,84
28594,Mrs. Brittany Young,F,12th,Macdonald High School,96,89
28595,Gabriel Dean,M,12th,Macdonald High School,97,94
28596,Christopher Shaffer,M,10th,Macdonald High School,94,72
28597,James Hardin,M,12th,Macdonald High School,89,93
28598,Benjamin Drake,M,12th,Macdonald High School,90,77
28599,Christina Bates,F,10th,Macdonald High School,95,68
28600,Eric Nash,M,9th,Macdonald High School,90,89
28601,Dustin Gordon,M,9th,Macdonald High School,97,98
28602,Kyle Clark,M,11th,Macdonald High School,98,84
28603,David Kramer,M,9th,Macdonald High School,95,70
28604,Denise Chapman,F,11th,Macdonald High School,90,81
28605,Bruce Davis,M,10th,Macdonald High School,93,78
28606,Erika Crosby,F,10th,Macdonald High School,93,86
28607,Sarah Garcia,F,12th,Macdonald High School,94,71
28608,Sara Smith,F,9th,Macdonald High School,97,95
28609,Paul Whitaker,M,10th,Macdonald High School,93,79
28610,Brenda Silva,F,10th,Macdonald High School,94,68
28611,Philip Strickland,M,9th,Macdonald High School,92,87
28612,Jessica Carter,F,11th,Macdonald High School,90,93
28613,Becky Espinoza,F,9th,Macdonald High School,91,99
28614,Jacob Cruz,M,10th,Macdonald High School,94,97
28615,Kelli Porter,F,10th,Macdonald High School,92,68
28616,Joseph Christensen,M,12th,Macdonald High School,99,88
28617,Donald Barber,M,11th,Macdonald High School,91,91
28618,Craig Walker,M,10th,Macdonald High School,99,78
28619,Sonya Morton,F,12th,Macdonald High School,89,73
28620,Craig Cline,M,10th,Macdonald High School,91,97
28621,Andrea Webb,F,9th,Macdonald High School,96,95
28622,Sarah Diaz,F,10th,Macdonald High School,92,94
28623,Jason Esparza,M,11th,Macdonald High School,93,73
28624,Anne Estrada,F,10th,Macdonald High School,93,96
28625,Austin Willis,M,9th,Macdonald High School,91,93
28626,Vicki Dixon,F,12th,Macdonald High School,98,83
28627,Kelly Hester,F,10th,Macdonald High School,96,85
28628,Shelley Blackwell,F,10th,Macdonald High School,98,80
28629,Robin Ross,F,10th,Macdonald High School,97,93
28630,Christopher Taylor,M,12th,Macdonald High School,94,86
28631,Kayla Ortiz,F,10th,Macdonald High School,92,88
28632,Alicia Lee,F,10th,Macdonald High School,93,92
28633,Nathan Johnson,M,11th,Macdonald High School,95,95
28634,Sarah Alvarado,F,11th,Macdonald High School,96,88
28635,Wendy Rodriguez,F,10th,Macdonald High School,93,75
28636,Charles Jones,M,10th,Macdonald High School,99,71
28637,Susan Carrillo,F,12th,Macdonald High School,92,97
28638,Kurt Singh,M,10th,Macdonald High School,97,74
28639,Heather Mendoza,F,10th,Macdonald High School,93,94
28640,David Gonzalez,M,11th,Macdonald High School,90,78
28641,Laura Bentley,F,12th,Macdonald High School,89,92
28642,William Fuentes,M,11th,Macdonald High School,96,84
28643,Juan Moore,M,11th,Macdonald High School,90,86
28644,Nicole Joseph,F,11th,Macdonald High School,96,79
28645,James Hunter,M,11th,Macdonald High School,98,76
28646,Stephanie Taylor,F,11th,Macdonald High School,98,81
28647,Jimmy Harris,M,11th,Macdonald High School,96,68
28648,Jacob Harding,M,10th,Macdonald High School,98,83
28649,Jennifer Gutierrez,F,11th,Macdonald High School,98,99
28650,Amber May,F,11th,Macdonald High School,96,83
